post_link,posted_title,posted_date,brand,model,grade,trim_edition,year_of_manufacture,condition,transmission,body_type,fuel_type,engine_capacity,mileage,vehicle_price
https://ikman.lk/en/ad/suzuki-spacia-2017-for-sale-ampara-2,Suzuki Spacia 2017,"Posted on 13 Sep 5:37 pm, Sainthamaruthu, Ampara1067views",Suzuki,Spacia,0,Suzuki Spacia,2017,Used,Automatic,Hatchback,Petrol,650 cc,"80,000 km","Rs 7,380,000"
https://ikman.lk/en/ad/suzuki-swift-51s-2002-for-sale-colombo,Suzuki Swift 51S 2002,"Posted on 24 Sep 12:51 pm, Rajagiriya, Colombo1178views",Suzuki,Swift,0,51S,2002,Used,Automatic,0,Petrol,"1,320 cc","142,000 km","Rs 3,800,000"
https://ikman.lk/en/ad/suzuki-swift-automatic-2003-for-sale-colombo-4,Suzuki Swift Automatic 2003,"Posted on 13 Sep 3:15 pm, Malabe, Colombo1523views",Suzuki,Swift,0,Automatic,2003,Used,Automatic,Hatchback,Petrol,"1,300 cc","150,000 km","Rs 3,750,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-stringray-2015-for-sale-gampaha,Suzuki Wagon R Stingray STRINGRAY 2015,"Posted on 13 Sep 1:34 pm, Gampaha City, Gampaha1158views",Suzuki,Wagon R Stingray,0,STRINGRAY 2015,2015,Used,Automatic,Hatchback,Petrol,650 cc,"94,521 km","Rs 5,890,000"
https://ikman.lk/en/ad/suzuki-wagon-r-fx-safety-2014-for-sale-colombo,Suzuki Wagon R FX SAFETY 2014,"Posted on 13 Sep 10:52 am, Malabe, Colombo390views",Suzuki,Wagon R,0,FX SAFETY,2014,Used,Automatic,Hatchback,Petrol,650 cc,"117,053 km","Rs 6,190,000"
https://ikman.lk/en/ad/suzuki-wagon-r-fz-fx-2016-for-sale-gampaha,Suzuki Wagon R FZ FX 2016,"Posted on 13 Sep 8:43 am, Gampaha City, Gampaha399views",Suzuki,Wagon R FZ,0,WAGON R FX,2016,Used,Automatic,Hatchback,Petrol,650 cc,"97,835 km","Rs 5,650,000"
https://ikman.lk/en/ad/suzuki-s-cross-safety-fully-loaded-2018-for-sale-colombo,Suzuki S-Cross Safety Fully Loaded 2018,"Posted on 24 Sep 9:02 am, Kohuwala, Colombo892views",Suzuki,S-Cross,0,Safety Fully Loaded,2018,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","107,000 km","Rs 12,350,000"
https://ikman.lk/en/ad/suzuki-swift-rs-turbo-2017-for-sale-colombo-966,Suzuki Swift RS Turbo 2017,"Posted on 24 Sep 9:00 am, Colombo 6, Colombo2508views",Suzuki,Swift,0,RS Turbo ,2017,Used,Automatic,0,Petrol,"1,000 cc","78,000 km","Rs 9,575,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2015-for-sale-gampaha-182,Suzuki Celerio VXI Auto 2015,"Posted on 12 Sep 10:53 am, Kadawatha, Gampaha1654views",Suzuki,Celerio,0,VXI Auto ,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","139,000 km","Rs 4,590,000"
https://ikman.lk/en/ad/suzuki-hustler-2015-for-sale-kegalle,Suzuki Hustler 2015,"Posted on 12 Sep 12:57 pm, Kegalle City, Kegalle567views",Suzuki,Hustler,0,0,2015,Used,Automatic,Hatchback,Petrol,660 cc,"97,000 km","Rs 6,000,000"
https://ikman.lk/en/ad/suzuki-alto-k10-2016-for-sale-ratnapura,Suzuki Alto K10 2016,"Posted on 12 Sep 8:19 am, Ratnapura City, Ratnapura2287views",Suzuki,Alto,0,Suzuki Alto K10,2016,Used,Automatic,Hatchback,Petrol,998 cc,"107,521 km","Rs 4,250,000"
https://ikman.lk/en/ad/suzuki-wagon-r-fz-2015-for-sale-matara-7,Suzuki Wagon R FZ 2015,"Posted on 11 Sep 6:59 pm, Matara City, Matara1033views",Suzuki,Wagon R FZ,0,FZ,2015,Used,Automatic,Hatchback,Petrol,650 cc,"133,000 km","Rs 5,125,000"
https://ikman.lk/en/ad/suzuki-grand-vitara-amw-maintain-2014-for-sale-colombo,Suzuki Grand Vitara AMW maintain 2014,"Posted on 11 Sep 6:58 pm, Kohuwala, Colombo952views",Suzuki,Grand Vitara,0,AMW maintain 2014,2014,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","91,000 km","Rs 9,575,000"
https://ikman.lk/en/ad/suzuki-wagon-r-2014-for-sale-kurunegala-237,Suzuki Wagon R 2014,"Posted on 11 Sep 3:50 pm, Kurunegala City, Kurunegala2750views",Suzuki,Wagon R,0,0,2014,Used,Automatic,Hatchback,Petrol,600 cc,"90,000 km","Rs 5,290,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2015-for-sale-gampaha-181,Suzuki Celerio Vxi Auto 2015,"Posted on 19 Sep 12:43 pm, Kadawatha, Gampaha479views",Suzuki,Celerio,0,Vxi Auto,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","96,000 km","Rs 4,825,000"
https://ikman.lk/en/ad/suzuki-alto-k10-2015-for-sale-jaffna,Suzuki Alto 2015,"Posted on 09 Sep 4:27 pm, Jaffna City, Jaffna2333views",Suzuki,Alto,0,Suzuki Alto 2015,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","64,847 km","Rs 4,475,000"
https://ikman.lk/en/ad/suzuki-alto-japan-2004-for-sale-colombo-467,Suzuki Alto (Japan) 2004,"Posted on 09 Sep 3:00 pm, Colombo 4, Colombo4057views",Suzuki,Alto,0,(Japan),2004,Used,Automatic,Hatchback,Petrol,650 cc,"133,000 km","Rs 3,150,000"
https://ikman.lk/en/ad/suzuki-alto-automatic-2016-for-sale-gampaha-1,Suzuki Alto Automatic 2016,"Posted on 20 Sep 2:41 pm, Gampaha City, Gampaha600views",Suzuki,Alto,0,Alto Automatic,2016,Used,Automatic,Hatchback,Petrol,650 cc,"125,341 km","Rs 5,290,000"
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-2017-for-sale-gampaha-35,Suzuki Celerio ZXI Auto 2017,"Posted on 24 Sep 6:09 pm, Kadawatha, Gampaha1458views",Suzuki,Celerio,0,ZXI Auto ,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","107,000 km","Rs 5,100,000"
https://ikman.lk/en/ad/suzuki-celerio-2018-for-sale-gampaha-2,Suzuki Celerio 2018,"Posted on 11 Sep 1:45 pm, Gampaha City, Gampaha1222views",Suzuki,Celerio,0,2018,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","65,000 km","Rs 6,095,000"
https://ikman.lk/en/ad/suzuki-swift-2007-for-sale-badulla,Suzuki Swift 2007,"Posted on 07 Sep 2:10 pm, Badulla City, Badulla676views",Suzuki,Swift,0,0,2007,Used,Automatic,Hatchback,Petrol,"1,240 cc","163,000 km","Rs 5,400,000"
https://ikman.lk/en/ad/suzuki-swift-centre-antenna-2005-for-sale-gampaha-1,Suzuki Swift Centre Antenna 2005,"Posted on 20 Sep 2:38 pm, Gampaha City, Gampaha1118views",Suzuki,Swift,0,Centre Antenna,2005,Used,Automatic,Hatchback,Petrol,"1,300 cc","146,321 km","Rs 4,790,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-string-ray-2014-for-sale-gampaha,Suzuki Wagon R Stingray STRING RAY 2014,"Posted on 07 Sep 6:54 am, Gampaha City, Gampaha1541views",Suzuki,Wagon R Stingray,0,STRING RAY,2014,Used,Automatic,Hatchback,Petrol,650 cc,"89,452 km","Rs 5,590,000"
https://ikman.lk/en/ad/suzuki-ignis-2017-for-sale-colombo-4,Suzuki Ignis 2017,"Posted on 06 Sep 9:42 pm, Angoda, Colombo923views",Suzuki,Ignis,0,0,2017,Used,Automatic,Hatchback,Petrol,"1,300 cc","72,000 km","Rs 6,550,000"
https://ikman.lk/en/ad/suzuki-swift-15vvt-full-option-2008-for-sale-colombo-1,Suzuki Swift 1.5VVT FULL OPTION 2008,"Posted on 06 Sep 3:43 pm, Boralesgamuwa, Colombo873views",Suzuki,Swift,0,1.5VVT FULL OPTION,2008,Used,Automatic,Hatchback,Petrol,"1,490 cc","102,423 km","Rs 5,490,000"
https://ikman.lk/en/ad/suzuki-swift-2004-for-sale-batticaloa-1,Suzuki Swift 2004,"Posted on 07 Sep 11:37 am, Batticaloa City, Batticaloa1716views",Suzuki,Swift,0,Suzuki Swift,2004,Used,Automatic,Saloon,Petrol,"1,320 cc","145,500 km","Rs 4,250,000"
https://ikman.lk/en/ad/suzuki-celerio-2015-for-sale-colombo-1115,Suzuki Celerio 2015,"Posted on 08 Sep 9:44 am, Pannipitiya, Colombo1339views",Suzuki,Celerio,0,2015,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","81,652 km","Rs 4,690,000"
https://ikman.lk/en/ad/suzuki-celerio-2016-for-sale-colombo-395,Suzuki Celerio 2016,"Posted on 18 Sep 10:03 am, Malabe, Colombo1840views",Suzuki,Celerio,0,Suzuki,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","89,000 km","Rs 4,890,000"
https://ikman.lk/en/ad/suzuki-vitara-full-option-auto-2019-for-sale-colombo-6,Suzuki Vitara FULL OPTION AUTO 2019,"Posted on 03 Sep 5:07 pm, Boralesgamuwa, Colombo2987views",Suzuki,Vitara,0,FULL OPTION AUTO,2019,Used,Automatic,SUV / 4x4,Petrol,998 cc,"67,000 km","Rs 13,150,000"
https://ikman.lk/en/ad/suzuki-spacia-turbo-custom-z-2018-for-sale-anuradhapura,Suzuki Spacia Turbo Custom Z 2018,"Posted on 24 Sep 9:20 pm, Anuradhapura City, Anuradhapura1241views",Suzuki,Spacia,0,Turbo Custom Z ,2018,Used,Automatic,Hatchback,Petrol,650 cc,"107,471 km","Rs 9,400,000"
https://ikman.lk/en/ad/suzuki-a-star-2012-for-sale-gampaha-80,Suzuki A-Star 2012,"Posted on 03 Sep 2:22 pm, Ja-Ela, Gampaha1591views",Suzuki,A-Star,0,0,2012,Used,Automatic,Hatchback,Petrol,998 cc,"127,000 km","Rs 4,250,000"
https://ikman.lk/en/ad/suzuki-alto-l-grade-2016-for-sale-colombo-4,Suzuki Alto L Grade 2016,"Posted on 24 Sep 3:15 pm, Kohuwala, Colombo1056views",Suzuki,Alto,0,L Grade,2016,Used,Automatic,Hatchback,Petrol,650 cc,"81,860 km","Rs 5,375,000"
https://ikman.lk/en/ad/suzuki-wagon-r-fz-safety-2018-for-sale-kandy-2,Suzuki Wagon R FZ safety 2018,"Posted on 01 Sep 9:31 pm, Gelioya, Kandy1786views",Suzuki,Wagon R FZ,0,FZ safety,2018,Used,Automatic,Hatchback,Petrol,650 cc,"59,000 km","Rs 6,575,000"
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-eligrence-2017-for-sale-gampaha-1,Suzuki Celerio ZXI Auto Eligrence 2017,"Posted on 24 Sep 6:07 pm, Kadawatha, Gampaha1357views",Suzuki,Celerio,0,ZXI Auto Eligrence  ,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","81,000 km","Rs 5,090,000"
https://ikman.lk/en/ad/suzuki-celerio-2015-for-sale-colombo-1114,Suzuki Celerio 2015,"Posted on 01 Sep 5:27 pm, Malabe, Colombo1522views",Suzuki,Celerio,0,0,2015,Used,Automatic,Hatchback,Petrol,996 cc,"76,245 km","Rs 4,990,000"
https://ikman.lk/en/ad/suzuki-alto-2016-for-sale-colombo-1475,Suzuki Alto 2016,"Posted on 01 Sep 5:09 pm, Malabe, Colombo1188views",Suzuki,Alto,0,0,2016,Used,Automatic,Hatchback,Petrol,650 cc,"96,530 km","Rs 5,275,000"
https://ikman.lk/en/ad/suzuki-alto-2014-for-sale-kandy-105,Suzuki Alto 2014,"Posted on 05 Sep 12:27 pm, Kandy City, Kandy1817views",Suzuki,Alto,0,Suzuki Alto 2014,2014,Used,Automatic,Hatchback,Petrol,650 cc,"80,000 km","Rs 4,900,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2015-for-sale-gampaha-179,Suzuki Celerio VXI Auto 2015,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha1420views",Suzuki,Celerio,0,VXI Auto ,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","102,000 km","Rs 4,590,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-kurunegala-484,Suzuki Wagon R Stingray 2018,"Posted on 14 Sep 7:59 pm, Narammala, Kurunegala950views",Suzuki,Wagon R Stingray,0,0,2018,Used,Automatic,Hatchback,Petrol,650 cc,"77,729 km","Rs 7,075,000"
https://ikman.lk/en/ad/suzuki-alto-japan-2010-for-sale-gampaha-17,Suzuki Alto Japan 2010,"Posted on 29 Aug 4:34 pm, Negombo, Gampaha8311views",Suzuki,Alto,0,Japan,2010,Used,Automatic,Hatchback,Petrol,650 cc,"93,000 km","Rs 4,375,000"
https://ikman.lk/en/ad/suzuki-alto-2017-for-sale-colombo-946,Suzuki Alto 2017,"Posted on 29 Aug 11:39 am, Malabe, Colombo998views",Suzuki,Alto,0,0,2017,Used,Automatic,Hatchback,Petrol,650 cc,"88,142 km","Rs 5,490,000"
https://ikman.lk/en/ad/suzuki-swift-2004-for-sale-colombo-2318,Suzuki Swift 2004,"Posted on 29 Aug 11:18 am, Malabe, Colombo2146views",Suzuki,Swift,0,0,2004,Used,Automatic,Hatchback,Petrol,"1,320 cc","141,079 km","Rs 3,925,000"
https://ikman.lk/en/ad/suzuki-celerio-zxi-2017-for-sale-ampara-2,Suzuki Celerio ZXI 2017,"Posted on 17 Sep 9:44 am, Kalmunai, Ampara4786views",Suzuki,Celerio,0,ZXI,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","55,000 km","Rs 5,485,000"
https://ikman.lk/en/ad/suzuki-celerio-2018-for-sale-colombo-16,Suzuki Celerio 2018,"Posted on 29 Aug 11:10 am, Malabe, Colombo1009views",Suzuki,Celerio,0,0,2018,Used,Automatic,Hatchback,Petrol,998 cc,"89,861 km","Rs 5,890,000"
https://ikman.lk/en/ad/suzuki-swift-2007-for-sale-gampaha-415,Suzuki Swift 2007,"Posted on 28 Aug 1:51 pm, Gampaha City, Gampaha931views",Suzuki,Swift,0,0,2007,Used,Automatic,Hatchback,Petrol,"1,300 cc","125,000 km","Rs 5,300,000"
https://ikman.lk/en/ad/suzuki-celerio-2015-for-sale-colombo-1093,Suzuki Celerio 2015,"Posted on 08 Sep 9:44 am, Pannipitiya, Colombo1995views",Suzuki,Celerio,0,Suzuki,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","82,451 km","Rs 4,650,000"
https://ikman.lk/en/ad/suzuki-celerio-2016-for-sale-colombo-394,Suzuki Celerio 2016,"Posted on 27 Aug 7:10 pm, Dehiwala, Colombo1612views",Suzuki,Celerio,0,Suzuki Celerio 2016,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","108,995 km","Rs 4,800,000"
https://ikman.lk/en/ad/suzuki-wagon-r-2019-for-sale-colombo-2,Suzuki Wagon R 2019,"Posted on 26 Aug 1:09 pm, Malabe, Colombo5719views",Suzuki,Wagon R,0,0,2019,Used,Automatic,Hatchback,Petrol,998 cc,"18,182 km","Rs 5,995,000"
https://ikman.lk/en/ad/suzuki-alto-2016-for-sale-matara-45,Suzuki Alto 2016,"Posted on 13 Sep 2:54 pm, Matara City, Matara1460views",Suzuki,Alto,0,0,2016,Used,Automatic,Saloon,Petrol,"1,000 cc","89,000 km","Rs 5,150,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-colombo-3561,Suzuki Wagon R Stingray 2018,"Posted on 24 Aug 5:07 pm, Moratuwa, Colombo5208views",Suzuki,Wagon R Stingray,0,Suzuki,2018,Used,Automatic,Hatchback,Petrol,650 cc,"48,000 km","Rs 7,285,000"
https://ikman.lk/en/ad/suzuki-wagon-r-2016-for-sale-gampaha-198,Suzuki Wagon R 2016,"Posted on 27 Aug 11:23 am, Gampaha City, Gampaha3081views",Suzuki,Wagon R,0,2016,2016,Used,Automatic,Hatchback,Petrol,650 cc,"121,000 km","Rs 5,430,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2015-for-sale-gampaha-178,Suzuki Celerio VXI Auto 2015,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha1266views",Suzuki,Celerio,0,VXI Auto,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","102,000 km","Rs 4,590,000"
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-2017-for-sale-gampaha-32,Suzuki Celerio ZXI Auto 2017,"Posted on 24 Sep 6:08 pm, Kadawatha, Gampaha913views",Suzuki,Celerio,0,ZXI Auto ,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","83,000 km","Rs 53,125,000"
https://ikman.lk/en/ad/suzuki-alto-japan-2018-for-sale-gampaha-20,Suzuki Alto Japan 2018,"Posted on 24 Aug 12:45 pm, Nittambuwa, Gampaha1411views",Suzuki,Alto,0,Japan,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","80,000 km","Rs 5,850,000"
https://ikman.lk/en/ad/suzuki-baleno-2019-for-sale-colombo-39,Suzuki Baleno 2019,"Posted on 26 Aug 1:58 am, Kohuwala, Colombo3103views",Suzuki,Baleno,0,Suzuki,2019,Used,Automatic,Saloon,Petrol,"1,000 cc","50,000 km","Rs 9,190,000"
https://ikman.lk/en/ad/suzuki-baleno-booster-2019-for-sale-gampaha,Suzuki Baleno Booster 2019,"Posted on 28 Aug 7:04 pm, Divulapitiya, Gampaha2008views",Suzuki,Baleno,0,Baleno Booster,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc","163,000 km","Rs 8,500,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-limited-auto-2014-for-sale-gampaha-5,Suzuki Celerio VXI LIMITED Auto 2014,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha2662views",Suzuki,Celerio,0,VXI LIMITED Auto,2014,Used,Automatic,Hatchback,Petrol,"1,000 cc","141,000 km","Rs 4,475,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2015-for-sale-gampaha-176,Suzuki Celerio VXI Auto 2015,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha1801views",Suzuki,Celerio,0,VXI Auto,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","87,000 km","Rs 4,690,000"
https://ikman.lk/en/ad/suzuki-swift-2010-for-sale-gampaha-227,Suzuki Swift 2010,"Posted on 09 Sep 4:42 pm, Negombo, Gampaha2402views",Suzuki,Swift,0,2010,2010,Used,Automatic,Hatchback,Petrol,"1,300 cc","90,000 km","Rs 5,800,000"
https://ikman.lk/en/ad/suzuki-alto-unregistered-2017-for-sale-gampaha-7,Suzuki Alto UNREGISTERED 2017,"Posted on 24 Sep 1:51 pm, Ja-Ela, Gampaha2571views",Suzuki,Alto,0,UNREGISTERED ,2017,Used,Automatic,0,Petrol,660 cc,"12,000 km","Rs 6,485,000"
https://ikman.lk/en/ad/suzuki-swift-2006-for-sale-gampaha-204,Suzuki Swift 2006,"Posted on 16 Aug 6:07 pm, Mirigama, Gampaha1090views",Suzuki,Swift,0,2006,2006,Used,Automatic,Hatchback,Petrol,"1,300 cc","100,000 km","Rs 4,994,000"
https://ikman.lk/en/ad/suzuki-alto-2017-for-sale-colombo-949,Suzuki Alto 2017,"Posted on 11 Sep 3:08 pm, Athurugiriya, Colombo1341views",Suzuki,Alto,0,2017,2017,Used,Automatic,0,Petrol,650 cc,"67,000 km","Rs 5,385,000"
https://ikman.lk/en/ad/suzuki-ciaz-2016-for-sale-trincomalee,Suzuki Ciaz 2016,"Posted on 20 Sep 10:01 am, Trincomalee City, Trincomalee10577views",Suzuki,Ciaz,0,Suzuki,2016,Used,Automatic,Saloon,Petrol,"1,373 cc","74,000 km","Rs 7,690,000"
https://ikman.lk/en/ad/suzuki-celerio-eligrence-2016-for-sale-gampaha,Suzuki Celerio Eligrence 2016,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha5426views",Suzuki,Celerio,0,Eligrence,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","91,000 km","Rs 4,725,000"
https://ikman.lk/en/ad/suzuki-swift-2008-for-sale-colombo-1395,Suzuki Swift 2008,"Posted on 13 Aug 4:31 pm, Piliyandala, Colombo2789views",Suzuki,Swift,0,0,2008,Used,Automatic,Hatchback,Petrol,"1,320 cc","91,000 km","Rs 5,175,000"
https://ikman.lk/en/ad/suzuki-grand-vitara-v6-2004-for-sale-colombo,Suzuki Grand Vitara 2004,"Posted on 13 Aug 7:45 am, Malabe, Colombo4112views",Suzuki,Grand Vitara,0,2004,2004,Used,Automatic,SUV / 4x4,Petrol,"2,650 cc","217,000 km","Rs 5,050,000"
https://ikman.lk/en/ad/suzuki-sx4-japan-2007-for-sale-gampaha-3,Suzuki SX4 Japan 2007,"Posted on 30 Aug 9:14 am, Kadawatha, Gampaha997views",Suzuki,SX4,0,Japan,2007,Used,Automatic,Hatchback,Petrol,"1,500 cc","144,000 km","Rs 5,150,000"
https://ikman.lk/en/ad/suzuki-swift-beetle-2008-for-sale-gampaha-4,Suzuki Swift Beetle 2008,"Posted on 14 Aug 11:35 am, Kelaniya, Gampaha2150views",Suzuki,Swift,0,Beetle,2008,Used,Automatic,0,Petrol,"1,500 cc","142,000 km","Rs 5,185,000"
https://ikman.lk/en/ad/suzuki-s-cross-2018-for-sale-matara-1,Suzuki S-Cross 2018,"Posted on 11 Aug 12:18 pm, Matara City, Matara1388views",Suzuki,S-Cross,0,2018,2018,Used,Automatic,SUV / 4x4,Petrol,990 cc,"46,300 km","Rs 14,000,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-pearl-white-2018-for-sale-kandy,Suzuki Wagon R Stingray 2018,"Posted on 09 Aug 7:30 pm, Katugastota, Kandy11381views",Suzuki,Wagon R Stingray,0,2018,2018,Used,Automatic,Hatchback,Petrol,650 cc,"62,000 km","Rs 6,025,000"
https://ikman.lk/en/ad/suzuki-alto-japan-rs-turbo-2015-for-sale-kalutara,Suzuki Alto Japan RS TURBO 2015,"Posted on 08 Aug 8:48 pm, Panadura, Kalutara2859views",Suzuki,Alto,0,Japan RS TURBO,2015,Used,Automatic,Hatchback,Petrol,650 cc,"84,000 km","Rs 6,200,000"
https://ikman.lk/en/ad/suzuki-splash-2021-for-sale-colombo-1,Suzuki Splash 2021,"Posted on 10 Aug 10:03 am, Colombo 3, Colombo1321views",Suzuki,Splash,0,2021,2021,Used,Automatic,Hatchback,Petrol,"1,240 cc","30,520 km","Rs 6,500,000"
https://ikman.lk/en/ad/suzuki-sx4-automatic-2007-for-sale-ratnapura,Suzuki SX4 AUTOMATIC 2007,"Posted on 07 Aug 9:51 am, Embilipitiya, Ratnapura781views",Suzuki,SX4,0,AUTOMATIC ,2007,Used,Automatic,Hatchback,Petrol,"1,500 cc","137,000 km","Rs 5,650,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2014-for-sale-gampaha-85,Suzuki Celerio VXI Auto 2014,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha5114views",Suzuki,Celerio,0,VXI Auto,2014,Used,Automatic,Hatchback,Petrol,"1,000 cc","91,000 km","Rs 4,525,000"
https://ikman.lk/en/ad/suzuki-swift-2005-for-sale-matara-60,Suzuki Swift 2005,"Posted on 01 Sep 8:35 pm, Hakmana, Matara2554views",Suzuki,Swift,0,0,2005,Used,Automatic,Hatchback,Petrol,"1,300 cc","129,000 km","Rs 3,775,000"
https://ikman.lk/en/ad/suzuki-swift-rs-turbo-2017-for-sale-colombo-925,Suzuki Swift Rs Turbo 2017,"Posted on 23 Sep 3:29 pm, Dehiwala, Colombo2650views",Suzuki,Swift,0,Rs Turbo,2017,Used,Automatic,0,Petrol,"1,000 cc","98,000 km","Rs 8,900,000"
https://ikman.lk/en/ad/suzuki-swift-rs-turbo-2017-for-sale-colombo-926,Suzuki Swift Rs turbo 2017,"Posted on 23 Sep 3:29 pm, Dehiwala, Colombo3097views",Suzuki,Swift,0,Rs turbo,2017,Used,Automatic,0,Petrol,"1,000 cc","103,000 km","Rs 9,250,000"
https://ikman.lk/en/ad/suzuki-wagon-r-fz-2014-for-sale-colombo-2251,Suzuki Wagon R FZ 2014,"Posted on 04 Aug 10:57 am, Pannipitiya, Colombo887views",Suzuki,Wagon R FZ,0,0,2014,Used,Automatic,Hatchback,Petrol,650 cc,"117,685 km","Rs 5,100,000"
https://ikman.lk/en/ad/suzuki-sx4-japan-2007-for-sale-gampaha-2,Suzuki SX4 JAPAN 2007,"Posted on 03 Aug 9:21 pm, Gampaha City, Gampaha981views",Suzuki,SX4,0,JAPAN ,2007,Used,Automatic,Hatchback,Petrol,"1,500 cc","176,000 km","Rs 5,575,000"
https://ikman.lk/en/ad/suzuki-celerio-vxi-auto-2014-for-sale-gampaha-84,Suzuki Celerio VXI Auto 2014,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha1728views",Suzuki,Celerio,0,VXI Auto ,2014,Used,Automatic,Hatchback,Petrol,"1,000 cc","114,000 km","Rs 4,525,000"
https://ikman.lk/en/ad/suzuki-swift-2010-for-sale-polonnaruwa,Suzuki Swift 2010,"Posted on 02 Aug 8:14 pm, Polonnaruwa City, Polonnaruwa2203views",Suzuki,Swift,0,Suzuki Swift 2010,2010,Used,Automatic,0,Petrol,"1,240 cc","130,674 km","Rs 5,500,000"
https://ikman.lk/en/ad/suzuki-wagon-r-2015-for-sale-gampaha-424,Suzuki Wagon R 2015,"Posted on 02 Aug 9:06 am, Kiribathgoda, Gampaha2245views",Suzuki,Wagon R,0,0,2015,Used,Automatic,Hatchback,Petrol,650 cc,"74,388 km","Rs 5,500,000"
https://ikman.lk/en/ad/suzuki-alto-japan-automatic-2004-for-sale-kandy,Suzuki Alto Japan Automatic 2004,"Posted on 01 Aug 3:54 pm, Peradeniya, Kandy4465views",Suzuki,Alto,0,Japan Alto Automatic,2004,Used,Automatic,Hatchback,Petrol,650 cc,"113,555 km","Rs 3,450,000"
https://ikman.lk/en/ad/suzuki-celerio-2015-for-sale-jaffna-15,Suzuki Celerio 2015,"Posted on 01 Aug 7:23 pm, Jaffna City, Jaffna3117views",Suzuki,Celerio,0,2015,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","69,645 km","Rs 4,850,000"
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-gampaha-1995,Suzuki Wagon R Stingray 2018,"Posted on 01 Aug 10:01 am, Minuwangoda, Gampaha1559views",Suzuki,Wagon R Stingray,0,0,2018,Used,Automatic,Hatchback,Petrol,600 cc,"43,000 km","Rs 7,350,000"
https://ikman.lk/en/ad/suzuki-celerio-full-auto-car-2016-for-sale-colombo-1,Suzuki Celerio Full Auto Car 2016,"Posted on 08 Sep 9:44 am, Pannipitiya, Colombo3058views",Suzuki,Celerio,0,Full Auto Car 2016,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","91,845 km","Rs 4,590,000"
https://ikman.lk/en/ad/suzuki-alto-k10-auto-2015-for-sale-gampaha-15,Suzuki Alto K10 Auto 2015,"Posted on 08 Sep 6:40 am, Kadawatha, Gampaha7692views",Suzuki,Alto,0,K10 Auto,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc","77,000 km","Rs 3,800,000"
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-2016-for-sale-gampaha-6,Suzuki Celerio ZXI Auto 2016,"Posted on 24 Sep 6:05 pm, Kadawatha, Gampaha2263views",Suzuki,Celerio,0,ZXI Auto,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","44,000 km","Rs 5,125,000"
